ID	TARGET_D	GiftCnt36	GiftCntAll	GiftCntCardAll	GiftAvgLast	GiftAvg36	GiftAvgAll	GiftTimeLast	GiftTimeFirst	DemAge	DemGender	DemHomeOwner	DemMedHomeValue	DemPctVeterans	DemMedIncome
00000159	12,00	11	29	7	15,00	9,64	9,31	6	89	81	M	U	53000,00	34	49487,00
00120559	12,00	4	4	1	10,00	10,50	10,50	15	28	61	M	H	37900,00	30	35663,00
00120224	12,00	4	27	17	12,00	7,50	4,00	17	122	70	F	H	39100,00	51	35789,00
00069878	12,00	1	21	12	12,00	12,00	7,81	19	125	68	M	U	56800,00	29	54499,00
00120166	12,00	2	14	6	12,00	11,00	9,21	24	125	71	F	H	28900,00	42	36250,00
00007924	12,00	3	24	15	11,00	11,33	9,00	17	129	78	F	U	47100,00	0	0,00
00016972	12,00	3	20	11	10,00	8,50	10,59	23	130	39	M	U	62100,00	23	56388,00
00118862	12,00	3	8	4	4,00	12,00	8,50	19	56	55	M	U	86800,00	25	65986,00
00118392	12,00	2	23	13	10,00	8,00	5,35	23	120	80	M	U	37500,00	29	43703,00
00001731	12,00	8	11	4	12,00	11,38	11,82	6	33	79	M	H	198200,00	48	91864,00
00021463	11,00	3	8	4	12,00	10,67	9,25	18	113	35	F	H	49900,00	29	42061,00
00114197	11,00	3	3	2	12,00	11,33	11,33	17	23	68	M	H	56600,00	42	49614,00
00026220	11,00	6	6	2	12,00	11,00	11,00	18	33	45	F	H	62900,00	18	81378,00
00113891	11,00	7	13	10	10,00	10,43	8,54	17	56	41	M	H	29000,00	27	35268,00
00065181	11,00	4	10	7	12,00	9,50	9,80	19	67	61	M	H	62600,00	40	41963,00
00090480	11,00	4	7	5	11,00	10,75	9,00	23	65	55	F	H	150900,00	21	72339,00
00109450	11,00	3	22	14	11,00	11,00	7,55	22	129	72	F	H	59000,00	30	49981,00
00038327	11,00	4	15	9	11,00	10,50	10,40	18	93	86	M	H	73600,00	8	36169,00
00189426	11,00	2	7	6	15,00	13,50	8,43	17	93	49	M	U	44100,00	35	45504,00
00025635	11,00	5	5	3	10,00	7,20	7,20	19	33	77	M	H	55300,00	29	37373,00
00064161	11,00	3	4	1	11,00	11,00	9,50	19	31	69	M	H	58800,00	25	45788,00
00107235	11,00	3	14	6	12,00	10,00	7,21	16	81	67	M	H	134400,00	37	59090,00
00005822	11,00	3	40	12	5,00	9,67	6,08	20	125	68	F	H	51300,00	47	44472,00
00062786	11,00	6	17	8	7,00	11,17	8,24	19	64	62	F	U	43100,00	32	0,00
00104214	11,00	2	36	19	11,00	10,00	8,19	16	127	66	M	H	61800,00	31	42043,00
00183013	11,00	4	4	2	8,00	10,00	10,00	15	29	67	M	H	69700,00	26	36281,00
00103543	11,00	4	28	12	12,00	9,50	9,21	18	130	78	M	H	40200,00	47	31883,00
00006599	11,00	4	15	7	10,00	11,50	10,87	21	92	61	F	U	71900,00	37	44928,00
00180617	11,00	5	30	16	10,00	13,00	7,48	15	124	76	M	U	82400,00	25	0,00
00178563	11,00	4	5	4	10,00	9,50	8,60	16	41	39	M	H	138000,00	24	63026,00
00178334	11,00	7	12	7	10,00	11,43	9,17	15	80	70	U	U	133800,00	40	91908,00
00024991	11,00	4	18	10	12,00	10,50	7,61	19	98	45	M	H	65100,00	32	51462,00
00175974	11,00	3	9	5	12,00	11,33	7,44	18	91	80	M	U	54200,00	29	49682,00
00036069	11,00	3	5	4	11,00	9,67	8,20	16	53	79	M	U	118800,00	50	52936,00
00175226	11,00	2	12	6	10,00	9,00	7,25	18	78	79	M	U	69300,00	31	40237,00
00161479	11,00	4	11	8	9,00	9,00	7,45	17	81	76	F	U	75800,00	33	0,00
00174602	11,00	3	11	10	12,00	11,33	8,45	19	79	80	M	U	90800,00	33	0,00
00057928	11,00	4	12	7	13,00	11,50	11,08	18	86	74	F	U	45300,00	28	0,00
00095450	11,00	6	6	3	9,00	10,17	10,17	20	32	45	F	H	37700,00	35	44777,00
00095240	11,00	6	32	13	12,00	11,33	10,72	18	109	45	M	H	60400,00	31	57075,00
00166375	11,00	3	11	4	12,00	10,67	7,00	18	122	68	F	H	337300,00	18	105465,00
00094177	11,00	4	16	9	10,00	8,50	5,56	16	130	65	F	H	90400,00	33	54425,00
00093894	11,00	8	16	8	5,00	5,25	5,44	15	75	82	F	H	54000,00	18	40935,00
00093684	11,00	4	8	4	11,00	11,25	8,88	15	104	55	M	H	59500,00	23	42011,00
00000751	11,00	4	25	16	10,00	10,25	7,68	23	122	67	F	U	225000,00	36	0,00
00163731	11,00	3	9	5	10,00	11,67	9,89	17	66	43	M	U	476300,00	35	105950,00
00162867	11,00	2	2	2	20,00	12,50	12,50	20	23	29	M	H	333000,00	23	97480,00
00089873	11,00	1	12	5	10,00	10,00	13,25	18	86	52	F	H	186500,00	20	68375,00
00089528	11,00	5	11	6	8,00	8,60	7,64	18	75	67	F	H	63300,00	27	55094,00
00158816	11,00	5	16	11	10,00	10,80	7,84	16	130	61	F	U	232200,00	37	80929,00
00089030	11,00	6	8	5	10,00	5,33	5,63	17	40	72	F	H	53900,00	26	42613,00
00157817	11,00	5	25	17	11,00	13,00	11,28	21	125	56	F	H	235600,00	43	52792,00
00144301	11,00	4	11	6	10,00	10,50	9,55	22	89	46	F	H	244800,00	31	92510,00
00129846	11,00	2	2	1	20,00	12,50	12,50	18	24	55	M	H	86700,00	31	55201,00
00152821	11,00	4	5	4	5,00	6,50	5,80	15	41	43	F	H	163300,00	33	50607,00
00013265	11,00	5	20	11	10,00	10,40	7,75	7	127	78	F	H	41700,00	24	34142,00
00190746	11,00	5	7	3	10,00	11,80	10,71	18	32	60	M	U	71000,00	43	57220,00
00084599	11,00	5	5	4	9,00	7,80	7,80	18	32	39	F	H	76000,00	60	53377,00
00150191	11,00	5	11	6	13,00	11,20	9,09	18	75	53	M	H	216600,00	36	53750,00
00150097	11,00	4	5	3	15,00	10,50	9,80	23	39	41	F	H	220800,00	31	84525,00
00012011	11,00	1	17	8	6,00	11,00	8,35	18	104	69	M	H	351400,00	0	0,00
00148840	11,00	4	11	9	15,00	13,75	10,82	19	124	77	F	H	217100,00	20	54217,00
00174360	11,00	2	12	7	12,00	11,00	8,92	16	101	43	F	H	116300,00	33	58976,00
00001102	11,00	10	33	16	12,00	13,60	11,33	5	131	86	M	U	88200,00	0	65650,00
00147636	11,00	5	11	3	5,00	5,00	4,27	17	56	81	M	H	185900,00	23	61964,00
00081712	11,00	2	21	10	12,00	11,00	7,00	15	125	40	M	H	94600,00	32	63535,00
00190837	11,00	6	8	5	12,00	8,83	8,13	20	44	7	F	U	43200,00	43	48750,00
00022989	11,00	4	5	1	12,00	11,75	11,40	15	34	66	F	H	59600,00	42	49308,00
00104108	11,00	5	19	12	5,00	15,20	11,79	19	123	70	F	H	60900,00	15	33947,00
00079757	11,00	4	12	4	10,00	11,75	9,33	15	81	57	M	U	47600,00	27	45816,00
00180383	11,00	2	14	9	10,00	11,50	8,21	17	93	37	F	H	91900,00	31	57633,00
00103913	11,00	10	14	9	12,00	10,70	9,21	16	45	43	F	U	29700,00	24	0,00
00112632	11,00	3	11	9	11,00	10,33	8,27	22	102	47	M	H	253100,00	0	92514,00
00079389	11,00	5	7	5	13,00	11,80	10,14	21	45	66	M	H	49200,00	27	49277,00
00078588	11,00	4	8	6	5,00	7,00	5,75	18	61	37	F	H	83600,00	31	43483,00
00078256	11,00	3	13	7	10,00	14,33	10,08	17	113	65	F	H	27300,00	23	26291,00
00138944	11,00	6	7	3	10,00	7,83	7,57	15	36	65	F	U	143600,00	53	50597,00
00138597	11,00	2	17	10	11,00	11,00	7,24	15	129	67	F	H	157300,00	36	82752,00
00138325	11,00	8	20	13	8,00	6,63	5,10	17	130	81	M	H	116900,00	31	85679,00
00190727	11,00	3	15	8	11,00	9,00	6,93	26	98	80	F	U	65500,00	40	37481,00
00137276	11,00	4	19	12	11,00	11,25	10,11	22	125	87	F	H	72300,00	42	39240,00
00135296	11,00	5	6	2	8,00	6,60	6,33	15	32	82	F	U	96700,00	29	45942,00
00076165	11,00	7	10	5	10,00	11,57	10,60	22	40	78	F	H	39300,00	38	44174,00
00134619	11,00	4	10	8	13,00	11,50	9,30	21	89	47	M	H	92500,00	25	48074,00
00132394	11,00	3	24	12	10,00	11,00	7,00	19	130	87	F	H	46700,00	40	39256,00
00132339	11,00	9	36	17	12,00	10,89	8,89	18	121	67	M	H	77900,00	32	45000,00
00148153	11,00	9	35	21	60,00	16,22	8,89	20	124	35	F	H	357600,00	26	97052,00
00029103	11,00	2	16	6	12,00	11,00	5,81	17	86	69	F	U	71800,00	31	37561,00
00033190	11,00	4	25	13	12,00	10,75	7,16	21	102	44	F	U	101000,00	40	0,00
00014279	11,00	3	16	6	1,00	9,67	5,19	18	126	40	M	H	128500,00	42	82639,00
00042548	11,00	2	13	9	11,00	11,00	8,77	18	126	73	F	H	39800,00	24	17589,00
00007947	11,00	6	27	16	10,00	8,83	9,07	6	128	80	M	U	55700,00	31	0,00
00028040	11,00	3	11	6	12,00	10,67	7,55	21	57	68	M	H	86600,00	34	59522,00
00027535	11,00	5	15	9	11,00	8,20	8,07	23	80	63	F	U	65700,00	25	54943,00
00070069	11,00	3	13	5	12,00	12,00	10,31	16	74	71	F	H	33000,00	22	35723,00
00069983	11,00	7	32	18	9,00	8,57	7,56	19	130	84	M	U	47500,00	32	51946,00
00018953	11,00	6	15	11	11,00	10,00	7,33	17	113	54	F	H	109300,00	29	73728,00
00119966	11,00	1	17	14	11,00	11,00	8,06	19	121	64	F	H	32100,00	30	0,00
00119089	11,00	5	10	4	12,00	10,80	8,10	18	77	74	M	H	103800,00	44	53550,00
00008792	11,00	5	29	14	7,00	5,40	4,34	20	103	80	F	H	72900,00	29	55375,00
00117230	11,00	3	10	7	10,00	10,67	5,70	17	126	17	M	H	40600,00	45	35439,00
00013805	10,70	1	2	1	25,00	30,00	27,50	19	22	65	M	H	131500,00	38	55339,00
00116251	10,00	7	22	11	6,00	8,00	6,41	16	77	47	F	H	127400,00	22	78706,00
00116186	10,00	4	22	11	13,00	13,00	11,95	15	129	54	M	H	71100,00	26	50287,00
00116082	10,00	3	3	2	10,00	7,33	7,33	18	24	64	M	H	56900,00	32	51681,00
00026289	10,00	8	29	20	11,00	9,75	8,93	22	126	51	F	H	117300,00	36	57919,00
00033393	10,00	2	2	1	25,00	22,50	22,50	26	33	46	F	H	157100,00	47	76873,00
00117137	10,00	4	4	4	10,00	9,00	9,00	16	29	31	M	H	98800,00	27	103275,00
00106719	10,00	5	29	14	10,00	10,00	8,98	25	130	37	F	U	30100,00	34	43216,00
00026254	10,00	4	4	2	10,00	6,25	6,25	19	27	29	F	H	99800,00	46	50948,00
00066830	10,00	3	4	1	10,00	10,00	10,00	18	42	68	F	U	94300,00	44	71499,00
00115179	10,00	2	2	0	20,00	15,00	15,00	15	31	31	F	H	66000,00	38	56348,00
00013300	10,00	3	14	7	7,00	9,33	6,64	13	128	77	M	H	41000,00	42	49714,00
00114579	10,00	1	6	5	17,00	17,00	13,17	18	113	75	M	H	63300,00	47	61722,00
00114339	10,00	3	9	3	15,00	11,00	7,89	22	94	56	F	U	20400,00	30	0,00
00083559	10,00	3	7	3	17,00	21,00	14,14	21	69	38	M	H	78000,00	28	57204,00
00009348	10,00	4	22	15	14,00	12,75	11,68	17	124	83	M	H	45000,00	34	53269,00
00016813	10,00	4	5	2	6,00	6,75	6,60	15	24	72	M	U	124500,00	27	0,00
00021414	10,00	2	16	11	10,00	10,00	6,88	23	128	63	F	H	49800,00	21	45536,00
00185030	10,00	4	13	6	4,00	12,00	10,15	18	122	80	M	H	82400,00	22	43600,00
00113690	10,00	1	1	1	20,00	20,00	20,00	21	21	54	M	H	53000,00	60	40929,00
00066577	10,00	4	4	2	12,00	10,50	10,50	18	32	77	F	H	241700,00	41	89045,00
00002379	10,00	2	8	6	12,00	15,00	10,88	8	63	49	M	H	159600,00	24	80468,00
00113096	10,00	3	7	5	15,00	13,33	9,29	17	81	79	F	H	35400,00	33	33428,00
00066322	10,00	3	3	2	10,00	7,33	7,33	18	24	84	M	U	115200,00	42	80468,00
00065899	10,00	4	4	3	9,00	7,25	7,25	16	31	54	F	U	90500,00	66	63192,00
00112564	10,00	2	18	7	10,00	8,50	6,00	18	129	78	M	U	57200,00	30	0,00
00112504	10,00	9	12	4	7,00	6,11	5,83	18	44	73	F	H	77300,00	55	50712,00
00112461	10,00	2	17	8	10,00	10,00	9,41	18	130	73	M	H	37600,00	32	34472,00
00112367	10,00	4	19	10	7,00	6,50	5,58	16	125	76	F	U	51600,00	30	48371,00
00186388	10,00	4	6	4	3,00	7,25	5,83	9	41	24	F	U	87900,00	37	77439,00
00065558	10,00	5	19	10	10,00	8,40	5,26	23	101	40	F	H	55600,00	26	57954,00
00111380	10,00	1	15	4	12,00	12,00	7,13	25	113	69	M	U	33200,00	33	34625,00
00065565	10,00	4	17	11	6,00	5,75	4,18	16	124	27	F	U	70700,00	30	57954,00
00038642	10,00	1	1	1	15,00	15,00	15,00	20	20	23	M	U	73100,00	43	46002,00
00012832	10,00	3	5	2	15,00	12,33	10,40	15	31	74	F	U	66200,00	37	56412,00
00021386	10,00	6	12	7	15,00	9,83	7,83	17	63	40	F	H	49800,00	22	39725,00
00111142	10,00	2	20	10	11,00	10,00	7,35	17	129	72	F	H	50500,00	47	38049,00
00065423	10,00	6	6	4	10,00	10,33	10,33	17	33	63	F	H	103300,00	27	68331,00
00111045	10,00	3	14	8	16,00	14,67	10,36	18	100	78	U	U	42800,00	26	0,00
00038591	10,00	2	28	14	13,00	13,00	12,42	20	113	47	M	U	104000,00	7	0,00
00065245	10,00	4	6	3	11,00	11,00	10,83	19	40	66	F	H	47300,00	28	49118,00
00027798	10,00	2	14	7	16,00	15,00	11,21	17	113	54	F	H	93500,00	31	61470,00
00038580	10,00	1	11	7	20,00	20,00	14,82	26	113	61	M	H	114400,00	27	46777,00
00109778	10,00	5	6	4	10,00	10,00	8,83	16	40	79	M	H	94400,00	12	73092,00
00065117	10,00	3	26	11	10,00	10,00	5,88	17	126	41	F	H	47900,00	30	51507,00
00109646	10,00	12	36	13	10,00	10,75	9,47	18	69	45	M	U	65700,00	35	0,00
00065073	10,00	2	15	7	10,00	11,00	9,67	22	119	78	M	H	96900,00	25	67735,00
00109470	10,00	1	1	1	18,00	18,00	18,00	17	17	47	F	H	60400,00	21	0,00
00064872	10,00	6	9	5	12,00	9,00	8,00	17	41	67	M	U	118900,00	27	57224,00
00005404	10,00	1	13	11	20,00	20,00	17,54	18	122	61	U	U	58700,00	30	42209,00
00064874	10,00	1	2	1	16,00	16,00	13,00	19	39	41	F	H	74200,00	33	57224,00
00038388	10,00	3	23	13	10,00	8,33	7,26	15	128	49	F	H	95500,00	5	37016,00
00064683	10,00	2	2	2	20,00	15,00	15,00	23	29	47	F	H	47700,00	24	55282,00
00021305	10,00	2	3	2	10,00	7,50	8,33	15	21	41	M	U	41500,00	28	40024,00
00064522	10,00	5	7	6	10,00	9,60	8,00	23	44	61	M	U	64800,00	38	0,00
00038266	10,00	0	1	0	15,00	0,00	15,00	23	23	75	F	H	59000,00	11	32042,00
00108215	10,00	2	22	10	10,00	8,50	5,95	21	130	46	M	H	72400,00	26	42252,00
00064441	10,00	2	14	11	10,00	10,00	5,43	20	122	43	M	U	38600,00	57	44559,00
00108176	10,00	6	30	20	10,00	9,83	7,87	19	130	41	M	H	106000,00	35	48462,00
00016774	10,00	6	28	17	10,00	10,50	8,75	16	126	44	F	H	78600,00	18	82719,00
00107693	10,00	7	26	14	10,00	8,14	7,35	17	102	53	F	H	25900,00	25	41912,00
00025641	10,00	5	10	8	12,00	10,60	9,40	21	57	73	M	H	68500,00	21	37373,00
00038031	10,00	2	2	2	10,00	12,50	12,50	16	21	39	M	U	82800,00	25	52780,00
00037637	10,00	5	12	7	10,00	10,00	7,58	22	56	48	F	U	130500,00	16	47702,00
00107195	10,00	1	1	1	15,00	15,00	15,00	16	16	49	F	U	48000,00	32	46756,00
00107052	10,00	4	11	6	6,00	7,50	7,09	16	52	35	U	H	70000,00	28	67801,00
00107039	10,00	1	17	10	15,00	15,00	8,53	21	129	82	M	H	297100,00	23	75582,00
00006555	10,00	6	91	13	10,00	11,67	6,10	5	230	79	M	H	312500,00	19	107323,00
00107040	10,00	4	13	6	10,00	10,00	7,08	18	122	70	M	U	61300,00	41	75582,00
00028340	10,00	7	11	5	6,00	6,43	5,91	16	45	53	F	U	121600,00	25	59691,00
00186334	10,00	2	19	6	5,00	12,50	8,95	9	101	78	M	U	83600,00	36	0,00
00106862	10,00	5	21	12	5,00	5,00	3,76	15	106	46	F	H	60000,00	36	58776,00
00027137	10,00	8	49	23	10,00	10,75	9,92	23	105	83	F	U	99100,00	29	0,00
00076076	10,00	7	16	9	26,00	13,43	9,44	20	65	36	F	U	104900,00	30	0,00
00010031	10,00	2	14	4	10,00	10,00	7,29	10	63	67	F	H	45600,00	35	46615,00
00003550	10,00	1	6	1	10,00	15,00	11,50	15	90	86	M	U	34200,00	33	41875,00
00105984	10,00	3	6	4	20,00	16,00	12,17	21	74	40	F	U	169900,00	27	77756,00
00063308	10,00	3	9	5	10,00	10,00	8,00	21	80	74	M	H	48500,00	36	58821,00
00018609	10,00	1	8	6	20,00	20,00	14,00	23	128	48	F	H	120800,00	30	55991,00
00063267	10,00	1	10	4	10,00	10,00	10,80	16	80	65	F	H	16600,00	0	34761,00
00105650	10,00	2	12	7	10,00	10,00	4,33	21	117	78	F	H	49100,00	43	47321,00
00063107	10,00	9	30	19	8,00	7,33	4,73	18	122	70	M	H	57800,00	41	59357,00
00188304	10,00	7	20	10	25,00	10,57	10,55	6	89	73	F	H	37600,00	34	55212,00
00027267	10,00	2	8	5	25,00	17,50	7,88	23	92	39	F	H	109400,00	41	62414,00
00037401	10,00	2	14	11	10,00	10,00	13,71	19	124	73	M	H	167900,00	43	42765,00
00105393	10,00	8	16	10	15,00	18,63	17,31	16	102	73	F	U	34500,00	21	42901,00
00104747	10,00	1	15	7	10,00	10,00	8,00	26	113	84	F	U	70600,00	29	0,00
00104732	10,00	5	14	7	8,00	6,60	6,29	18	114	83	F	H	60500,00	25	51738,00
00104606	10,00	6	15	8	10,00	8,67	8,27	17	57	67	F	H	54700,00	32	37239,00
00104721	10,00	4	11	4	11,00	9,50	7,36	19	77	30	F	U	141900,00	25	0,00
00184723	10,00	1	4	3	20,00	20,00	16,25	17	57	28	M	U	103700,00	39	0,00
00133315	10,00	5	14	5	15,00	12,40	8,50	17	63	61	F	U	69800,00	51	40538,00
00037205	10,00	2	3	2	16,00	13,00	10,33	23	53	67	F	H	91400,00	32	49180,00
00184496	10,00	4	10	8	10,00	10,00	9,00	19	79	75	M	H	55000,00	38	45494,00
00184289	10,00	4	15	7	10,00	10,50	7,67	15	120	53	F	U	64500,00	40	49758,00
00184269	10,00	3	11	9	18,00	16,00	10,00	17	129	83	U	U	50600,00	35	0,00
00104394	10,00	5	5	2	10,00	7,60	7,60	16	32	62	F	H	95800,00	26	68359,00
00025448	10,00	5	19	7	8,00	7,80	6,42	15	79	66	M	H	101400,00	39	51104,00
00104236	10,00	3	3	1	10,00	10,00	10,00	15	23	59	M	H	30000,00	39	40400,00
00014161	10,00	6	11	5	3,00	8,83	7,82	16	80	69	M	H	70300,00	33	46507,00
00183954	10,00	3	3	2	20,00	11,67	11,67	22	32	75	M	U	50700,00	21	57550,00
00061586	10,00	2	8	4	15,00	15,00	12,63	18	81	67	F	H	54700,00	22	50956,00
00183673	10,00	4	19	11	11,00	10,00	9,00	21	130	86	F	H	41300,00	12	29641,00
00183275	10,00	3	6	2	15,00	12,67	10,00	17	44	69	F	H	75400,00	45	48040,00
00104004	10,00	3	12	8	10,00	10,00	6,83	19	102	70	U	H	61900,00	37	33469,00
00004390	10,00	4	28	13	14,00	12,25	8,79	20	125	87	F	U	72700,00	39	0,00
00183055	10,00	5	16	12	12,00	10,40	7,88	20	113	60	F	H	87600,00	35	51377,00
00182895	10,00	4	17	9	12,00	6,75	4,94	18	120	74	U	U	56300,00	36	0,00
00189462	10,00	2	22	10	12,00	11,00	8,95	17	113	36	F	U	67700,00	40	35682,00
00182105	10,00	5	7	4	10,00	11,80	11,29	15	45	66	F	U	87700,00	39	0,00
00182395	10,00	2	10	4	10,00	10,00	16,50	26	87	71	F	H	75500,00	31	56365,00
00103593	10,00	1	18	8	12,00	12,00	8,50	18	113	82	F	U	39700,00	36	0,00
00182319	10,00	4	25	13	15,00	5,00	4,04	17	126	83	M	H	87400,00	39	59959,00
00061191	10,00	3	19	8	5,00	5,67	6,58	15	126	78	F	U	47200,00	41	0,00
00182243	10,00	4	10	7	12,00	10,50	8,30	19	77	61	F	H	87600,00	49	51674,00
00036923	10,00	8	21	12	6,00	4,25	3,86	18	80	45	F	H	74200,00	30	61743,00
00103488	10,00	7	23	13	2,50	7,50	5,43	15	126	67	F	H	47600,00	36	37876,00
00181972	10,00	6	18	6	10,00	10,00	12,00	16	77	45	F	H	64600,00	55	36292,00
00181869	10,00	4	5	3	6,00	7,25	7,00	18	33	75	M	H	103800,00	47	60521,00
00060859	10,00	8	15	10	7,00	6,50	5,20	16	105	50	F	H	102600,00	31	74255,00
00103260	10,00	3	18	7	10,00	10,00	8,78	25	89	31	M	U	58900,00	25	0,00
00103111	10,00	1	1	0	15,00	15,00	15,00	19	19	30	F	H	50900,00	19	51667,00
00181408	10,00	4	27	14	10,00	13,00	10,44	17	125	81	F	H	78800,00	43	54160,00
00102795	10,00	1	1	1	15,00	15,00	15,00	24	24	77	M	H	19800,00	31	20000,00
00102772	10,00	2	17	11	10,00	7,50	5,00	21	128	51	F	U	23000,00	31	33875,00
00180512	10,00	3	19	13	10,00	9,33	6,58	24	114	83	M	H	73100,00	38	50857,00
00036590	10,00	3	4	3	11,00	10,00	10,00	16	29	49	M	H	103700,00	10	47043,00
00102434	10,00	2	17	7	5,00	7,50	4,00	15	129	86	F	H	68300,00	52	52041,00
00060313	10,00	5	24	12	10,00	10,00	15,38	15	116	53	M	H	48000,00	38	45840,00
00180292	10,00	5	15	9	5,00	8,40	6,60	15	125	76	F	H	127500,00	43	54401,00
00179863	10,00	2	16	11	10,00	12,00	9,19	16	104	50	M	H	125300,00	27	56628,00
00008708	10,00	4	28	11	10,00	10,00	10,50	15	134	81	U	U	68400,00	0	0,00
00006932	10,00	6	34	11	10,00	7,50	7,26	8	105	80	M	U	111000,00	31	56722,00
00102222	10,00	2	21	11	10,00	10,00	8,62	24	120	64	F	H	54500,00	33	40898,00
00179776	10,00	4	18	9	20,00	17,50	14,00	22	126	66	F	H	149300,00	36	66949,00
00179359	10,00	1	16	10	10,00	10,00	5,88	26	130	17	F	U	232100,00	29	91065,00
00002757	10,00	4	17	6	5,00	9,00	8,35	17	76	35	F	U	77000,00	11	31563,00
00179257	10,00	3	6	2	10,00	9,00	6,67	17	102	35	M	H	144900,00	37	70032,00
00179262	10,00	5	25	14	10,00	6,80	6,00	16	127	50	U	H	180100,00	26	70032,00
00181075	10,00	4	6	3	7,00	6,75	7,00	16	51	76	M	U	146400,00	12	56036,00
00178742	10,00	4	7	1	15,00	12,00	10,71	18	53	85	F	H	105300,00	39	48699,00
00154224	10,00	8	31	20	15,00	9,38	9,23	9	105	80	M	H	136400,00	39	66348,00
00178789	10,00	1	8	5	25,00	25,00	20,88	21	81	71	F	U	136400,00	24	72614,00
00179876	10,00	3	4	2	10,00	8,33	7,75	17	20	69	F	U	137300,00	17	0,00
00101584	10,00	5	29	13	5,00	6,20	4,02	18	130	57	M	U	39100,00	35	0,00
00059285	10,00	1	5	3	15,00	15,00	12,00	19	104	46	F	U	52200,00	29	0,00
00101388	10,00	8	10	7	8,00	6,13	5,80	21	41	42	M	H	52600,00	23	37100,00
00101263	10,00	4	6	3	8,00	7,50	6,33	16	57	81	F	U	15000,00	28	30673,00
00177423	10,00	4	24	16	10,00	10,00	6,38	24	129	72	F	U	106000,00	39	0,00
00177282	10,00	3	11	8	17,00	16,33	11,73	15	122	48	F	H	52000,00	47	33417,00
00058991	10,00	2	5	3	20,00	15,00	20,00	18	88	64	M	H	27700,00	28	22716,00
00101058	10,00	4	13	8	10,00	8,75	8,23	17	92	57	F	H	112300,00	33	84201,00
00177131	10,00	3	4	3	10,00	13,00	12,25	15	24	76	F	U	60500,00	43	43350,00
00101113	10,00	5	16	7	10,00	12,80	9,63	15	120	39	F	U	83900,00	28	0,00
00000012	10,00	4	25	12	17,00	15,00	14,72	7	122	79	M	H	33400,00	41	39460,00
00100924	10,00	2	2	2	25,00	15,00	15,00	17	21	62	F	H	257400,00	22	72040,00
00176781	10,00	3	4	3	10,00	10,00	8,75	17	41	66	M	U	81100,00	31	0,00
00188421	10,00	2	26	14	10,00	17,50	7,50	6	123	73	M	H	70400,00	36	49460,00
00020721	10,00	5	12	8	11,00	10,00	8,50	17	67	39	F	H	50400,00	40	29144,00
00191663	10,00	4	13	8	10,00	10,75	9,31	20	63	70	M	U	53800,00	32	0,00
00019789	10,00	2	3	0	10,00	10,00	10,00	19	24	53	M	U	35500,00	35	50628,00
00176443	10,00	0	20	13	10,00	0,00	14,00	18	129	76	F	H	64100,00	39	42846,00
00168171	10,00	5	14	8	10,00	10,00	13,57	18	122	52	F	U	393800,00	41	0,00
00176379	10,00	1	1	1	20,00	20,00	20,00	21	21	77	M	H	82900,00	6	50965,00
00058649	10,00	4	4	2	10,00	8,75	8,75	19	31	75	F	H	52100,00	48	42920,00
00036141	10,00	1	3	1	25,00	25,00	15,00	17	44	69	F	H	95700,00	65	58016,00
00175996	10,00	1	4	1	15,00	15,00	11,50	19	44	62	F	H	114900,00	35	42080,00
00058538	10,00	2	15	7	15,00	15,00	12,33	18	93	36	F	H	21900,00	22	49375,00
00175847	10,00	5	7	2	4,50	6,20	5,50	18	40	67	F	H	207000,00	25	82079,00
00006789	10,00	1	20	8	25,00	36,00	26,95	18	105	80	M	U	51500,00	37	44947,00
00033359	10,00	6	14	10	10,00	10,00	8,43	15	119	61	F	U	73700,00	43	42953,00
00175731	10,00	1	13	5	12,00	12,00	11,00	26	113	80	M	H	86400,00	40	47713,00
00175659	10,00	2	11	10	15,00	12,50	7,82	21	130	82	F	H	146500,00	26	72238,00
00099501	10,00	2	2	1	15,00	10,00	10,00	19	24	40	F	H	98800,00	31	62944,00
00058463	10,00	3	9	4	33,00	31,33	21,00	19	75	81	M	U	29700,00	27	0,00
00014386	10,00	2	18	4	25,00	25,00	24,78	18	143	86	F	U	252800,00	25	101095,00
00175216	10,00	1	1	1	20,00	20,00	20,00	17	17	62	M	H	69500,00	30	40237,00
00058374	10,00	4	11	6	10,00	12,50	9,55	15	102	79	F	H	48300,00	18	41062,00
00099338	10,00	3	12	6	10,00	10,00	7,75	16	56	50	F	H	184400,00	28	82506,00
00174956	10,00	4	4	2	15,00	7,25	7,25	15	35	86	F	H	59800,00	39	44007,00
00020691	10,00	2	3	2	10,00	7,50	7,00	17	21	39	F	H	54800,00	30	39344,00
00174803	10,00	5	19	13	10,00	10,80	7,89	17	129	54	M	U	67200,00	56	0,00
00174358	10,00	2	4	4	20,00	12,50	17,50	24	89	55	M	H	155000,00	32	58976,00
00182490	10,00	5	12	7	10,00	8,40	6,25	17	112	34	M	U	0,00	50	0,00
00190558	10,00	2	25	11	10,00	13,00	8,48	9	120	81	M	U	457200,00	23	63661,00
00007174	10,00	2	44	19	12,00	11,00	8,36	20	128	67	F	U	50400,00	26	40389,00
00001544	10,00	1	4	2	20,00	20,00	13,00	18	52	45	F	H	326000,00	26	47807,00
00098793	10,00	5	7	5	10,00	8,40	8,14	19	49	69	M	H	33200,00	28	40389,00
