caso	AAGE	ACLSWKR_C	ADTIND_C	ADTOCC_C	AHGA_C	AHRSPAY	AHSCOL_C	AMARITL_C	AMJIND_C	AMJOCC_C	ARACE_C	AREORGN_C	ASEX_C	AUNMEM_C	AUNTYPE_C	AWKSTAT_C	CAPGAIN	CAPLOSS	DIVVAL	FILESTAT_C	GRINREG_C	GRINST_C	HHDFMX_C	HHDREL_C	MIGMTR1_C	MIGMTR3_C	MIGMTR4_C	MIGSAME_C	MIGSUN_C	NOEMP	PARENT_C	PEFNTVTY_C	PEMNTVTY_C	PENATVTY_C	PRCITSHP_C	SEOTR_C	VETQVA_C	VETYN_C	WKSWORK	Clase
110447	14	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
110461	12	9	4	5	11	0	3	5	7	15	2	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	2	3	2	5	0	9	0	0	0
110464	42	2	2	2	15	0	3	3	4	10	5	1	F	9	6	1	0	0	24	3	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
110467	29	9	4	5	10	0	3	3	7	15	2	1	F	9	6	3	0	0	0	3	6	0	3	8	1	1	1	9	8	1	9	1	1	1	1	0	9	2	26	1
110501	41	9	4	5	13	0	3	3	7	15	5	7	F	9	6	1	0	0	100	3	2	1	3	8	8	6	4	0	0	1	9	4	2	2	5	0	9	2	9	0
110530	11	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
110535	40	4	5	1	9	0	3	3	2	3	5	1	M	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	4	9	2	2	2	5	0	9	2	52	1
110561	32	4	2	3	13	0	3	3	2	1	5	1	F	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
110584	24	9	4	5	9	0	1	5	7	15	5	1	F	9	6	3	0	0	0	5	6	0	9	1	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
110610	49	6	3	1	13	0	3	3	5	3	5	1	F	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	1	9	2	2	2	5	2	9	2	52	0
110625	54	5	1	1	10	0	3	3	1	3	5	1	M	9	6	1	7688	0	0	3	6	0	1	5	6	7	8	1	9	6	9	1	1	1	2	0	9	2	52	0
110636	43	4	2	6	15	0	3	3	4	10	5	1	M	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	2	9	2	52	1
110640	58	4	3	3	17	0	3	1	7	1	5	1	F	9	6	2	0	0	0	1	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
110657	42	4	3	4	3	0	3	5	5	4	5	1	M	9	6	1	0	0	0	6	6	0	9	1	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
110660	51	9	4	5	13	0	3	3	7	15	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
110666	2	9	4	5	11	0	3	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	3	2	2	2	5	0	9	0	0	0
110702	11	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
110704	28	4	2	4	9	0	3	6	4	4	5	1	M	9	6	2	0	0	0	6	6	0	2	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
110710	2	9	4	5	11	0	3	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	2	2	2	5	0	9	0	0	0
110731	9	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
110750	54	6	3	3	17	0	3	3	6	12	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	1	9	2	3	2	5	0	9	2	52	0
110756	30	4	5	3	5	0	3	3	2	6	5	6	F	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	4	9	4	4	4	1	0	9	2	35	0
110833	40	4	1	6	12	0	3	3	1	10	5	1	M	0	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
110846	44	9	4	5	10	0	3	3	7	15	5	1	F	9	6	3	0	0	0	3	6	0	3	8	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
110901	33	4	5	3	13	0	3	3	3	6	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	4	9	2	2	2	5	0	9	2	52	0
110906	0	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	10	9	10	9	9	0	1	2	2	2	5	0	9	0	0	0
110924	73	9	4	5	6	0	3	3	7	15	5	1	M	9	6	3	0	0	0	2	6	0	3	8	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
110946	41	4	2	2	10	0	3	5	3	10	3	1	F	9	6	2	0	0	300	6	6	0	9	1	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
110951	67	9	4	5	6	0	3	7	7	15	5	1	F	9	6	1	0	0	0	5	6	0	2	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
110978	11	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	6	6	7	8	1	9	0	3	2	2	2	5	0	9	0	0	0
111032	61	2	2	2	10	0	3	6	4	10	5	1	M	9	6	1	0	0	0	6	6	0	2	5	6	7	8	1	9	6	9	1	1	1	1	0	9	2	42	0
111038	77	9	4	5	13	0	3	3	7	15	5	1	F	9	6	1	0	0	0	2	6	0	3	8	6	7	8	1	9	0	9	1	1	1	2	0	9	2	0	0
111046	5	9	4	5	11	0	3	3	7	15	5	1	F	9	6	1	0	0	0	3	4	1	3	8	4	8	9	0	1	0	9	2	2	2	5	0	9	2	0	0
111080	23	4	3	4	17	0	3	3	5	1	5	1	F	9	6	2	5013	0	0	3	6	0	1	5	1	1	1	9	8	2	9	2	2	2	5	0	9	2	52	0
111082	42	4	2	1	8	1400	3	3	4	3	3	1	M	0	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	4	9	1	1	1	1	0	9	2	52	0
111084	4	9	4	5	11	0	3	5	7	15	3	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
111120	60	4	2	1	17	0	3	3	2	12	5	1	M	9	6	3	2829	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	12	0
111183	43	6	1	6	17	0	3	3	1	1	2	1	F	9	6	7	0	0	0	3	6	0	3	8	1	1	1	9	8	1	9	1	1	1	1	0	9	2	52	0
111195	7	9	4	5	11	0	3	5	7	15	5	2	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	4	1	2	5	0	9	0	0	0
111228	65	9	4	5	6	0	3	3	7	15	5	1	M	9	6	1	0	0	0	5	6	0	1	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
111244	35	4	3	4	2	0	3	3	7	7	5	7	F	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	2	9	2	4	2	5	0	9	2	52	0
111248	12	9	4	5	11	0	3	5	7	15	3	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	2	2	2	5	0	9	0	0	0
111254	32	4	3	2	1	0	3	3	5	8	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	3	9	2	2	2	5	0	9	2	52	0
111261	56	9	4	5	13	0	3	1	7	15	5	1	F	9	6	3	0	0	0	5	6	0	2	5	1	1	1	9	8	0	9	1	1	2	5	0	9	2	0	0
111267	6	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
111275	37	4	1	2	15	0	3	3	1	10	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	1	2	2	5	0	9	2	52	0
111286	55	4	5	4	13	1100	3	3	3	5	5	1	M	0	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	4	9	2	2	2	5	0	9	2	52	0
111304	8	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	7	1	1	1	9	8	0	4	2	2	2	5	0	9	0	0	0
111337	20	4	3	4	17	0	3	6	6	7	5	1	F	9	6	1	0	0	0	6	6	0	9	1	6	7	8	1	9	3	9	2	2	2	5	0	9	2	52	0
111342	65	9	4	5	13	0	3	3	7	15	3	1	M	9	6	3	0	0	0	4	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
111353	5	9	4	5	11	0	3	5	7	15	5	6	M	9	6	1	0	0	0	5	6	0	9	7	6	7	8	1	9	0	1	4	4	4	1	0	9	0	0	0
111358	69	9	4	5	17	0	3	3	7	15	5	1	M	9	6	3	0	0	0	5	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
111370	35	5	1	2	10	0	3	5	1	10	5	1	M	9	6	2	0	1980	0	6	6	0	1	5	1	1	1	9	8	4	9	2	2	2	5	2	9	2	52	0
111371	27	4	1	4	13	0	3	3	2	1	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	2	9	2	52	0
111383	56	4	2	4	13	0	3	1	3	7	3	5	F	9	6	2	0	0	0	1	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
111400	39	4	5	1	10	0	3	3	2	3	5	1	M	9	6	2	15024	0	100	3	6	0	1	5	1	1	1	9	8	4	9	2	2	2	5	0	9	2	52	1
111404	31	4	2	4	17	0	3	6	2	1	2	1	F	9	6	2	0	0	0	6	6	0	2	5	1	1	1	9	8	6	9	2	2	1	3	0	9	2	52	0
111429	7	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	2	2	2	2	5	0	9	0	0	0
111441	30	4	3	4	2	0	3	4	5	4	5	1	M	9	6	2	0	0	0	1	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
111450	41	4	5	3	13	0	3	3	2	1	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
111474	22	4	3	3	13	0	3	3	4	6	5	1	M	9	4	1	0	0	0	3	2	1	1	5	8	8	9	0	0	1	9	2	2	2	5	0	9	2	32	0
111489	66	9	4	5	6	0	3	3	7	15	5	1	F	9	6	1	0	0	0	5	6	0	3	8	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
111511	12	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
111539	69	9	4	5	6	0	3	6	7	15	3	1	M	9	6	3	0	0	0	5	6	0	2	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
111643	80	9	4	5	17	0	3	7	7	15	5	1	F	9	6	3	0	0	0	6	6	0	2	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
111649	17	4	3	4	3	0	2	5	3	7	5	1	F	9	6	1	0	0	650	5	6	0	9	3	6	7	8	1	9	1	1	2	4	2	5	2	9	2	30	0
111667	62	9	4	5	6	0	3	3	7	15	5	1	F	9	6	1	0	0	0	4	6	0	3	8	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
111694	31	9	4	5	13	0	3	3	7	15	5	1	F	9	6	1	0	0	250	3	4	1	3	8	4	8	9	0	1	0	9	1	1	1	2	0	9	2	0	0
111701	4	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
111715	28	4	3	4	17	0	3	3	5	5	5	1	M	9	6	5	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	2	9	2	18	0
111755	42	6	2	4	10	0	3	3	2	1	5	1	F	9	6	1	0	0	0	3	2	1	3	8	8	8	9	0	0	1	9	1	2	2	5	0	9	2	52	0
111774	90	9	4	5	17	0	3	7	7	15	5	1	F	9	6	1	0	0	0	6	6	0	9	7	6	7	8	1	9	0	9	2	2	2	5	0	1	1	0	0
111912	45	4	2	1	17	0	3	3	2	12	5	1	M	0	6	1	7688	0	500	3	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	1
111922	49	1	5	3	13	0	3	3	2	6	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
111929	12	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
111966	9	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	7	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
111987	52	4	1	1	10	0	3	3	2	3	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
112014	42	4	5	1	15	0	3	3	2	10	2	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	4	9	1	1	1	2	0	9	2	52	1
112079	70	9	4	5	13	0	3	7	7	15	5	1	F	9	6	1	0	0	0	6	6	0	2	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
112083	22	4	3	3	13	475	3	5	6	12	5	1	F	0	6	2	0	0	0	6	6	0	9	6	1	1	1	9	8	6	9	2	2	2	5	2	9	2	48	0
112094	10	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
112097	12	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	4	1	9	3	4	8	9	0	1	0	1	2	2	2	5	0	9	0	0	0
112100	40	7	2	3	13	0	3	3	3	12	5	1	M	9	6	2	0	1740	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
112102	32	4	1	1	10	0	3	3	3	3	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	1
112144	60	4	3	3	8	0	3	3	6	1	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	1	9	2	2	2	5	0	9	2	52	0
112161	51	9	4	5	17	0	3	3	7	15	5	1	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
112167	6	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
112181	29	4	5	2	1	1100	3	3	2	8	5	1	M	0	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	4	9	2	2	2	5	0	9	2	52	0
112213	52	9	4	5	13	0	3	3	7	15	5	1	M	9	6	3	0	2603	0	3	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
112224	15	9	4	5	6	0	3	5	7	15	5	1	M	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	6	1	2	2	2	5	0	9	2	8	0
112297	32	6	2	2	13	0	3	3	3	8	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
112365	57	6	3	2	17	0	3	3	5	8	5	7	M	9	6	6	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	42	0
112373	15	9	4	5	1	0	3	5	7	15	5	10	M	9	6	3	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	4	4	4	4	0	9	2	0	0
112393	44	4	2	3	17	0	3	1	3	1	5	1	F	9	6	1	0	0	50	1	6	0	1	5	6	7	8	1	9	4	9	2	2	2	5	0	9	2	52	0
112413	10	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
112438	54	9	4	5	3	0	3	5	7	15	5	1	F	9	6	3	0	0	0	5	6	0	9	1	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
112482	12	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
112498	35	4	3	3	9	800	3	3	6	1	5	1	F	0	6	1	0	0	90	3	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
112521	10	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
112522	90	9	4	5	1	0	3	7	7	15	5	1	F	9	6	1	0	0	0	5	6	0	2	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
112543	39	4	1	3	13	0	3	3	1	6	5	1	M	9	6	1	0	0	0	3	6	0	1	5	6	7	8	1	9	4	9	2	2	2	5	0	9	2	52	0
112562	43	1	2	1	10	0	3	3	3	10	5	1	F	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
112573	59	2	2	2	15	1300	3	5	4	10	5	1	F	0	6	2	1471	0	0	1	6	0	1	5	1	1	1	9	8	3	9	1	1	1	2	0	9	2	52	0
112592	4	9	4	5	11	0	3	5	7	15	2	1	M	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	4	1	1	1	0	9	0	0	0
112595	74	9	4	5	6	0	3	3	7	15	3	1	M	9	6	3	0	0	0	4	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
112603	41	4	1	6	15	0	3	3	1	10	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	4	9	2	2	2	5	0	9	2	52	1
112616	0	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	10	9	10	9	9	0	1	2	2	2	5	0	9	0	0	0
112652	4	9	4	5	11	0	3	5	7	15	5	7	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	4	2	2	5	0	9	0	0	0
112683	41	4	3	3	13	0	3	5	7	6	5	2	F	9	6	1	1831	0	0	1	3	1	9	1	4	6	5	0	0	3	9	4	4	4	1	0	9	2	52	0
112723	23	4	1	2	10	0	3	3	2	8	2	1	M	0	6	1	0	0	0	3	5	1	9	1	4	8	9	0	0	4	9	1	1	1	1	2	9	2	50	0
112742	4	9	4	5	11	0	3	5	7	15	3	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	3	1	2	5	0	9	0	0	0
112767	22	9	4	5	2	0	3	3	7	15	5	1	F	9	6	1	0	0	0	3	2	1	3	8	8	6	4	0	0	6	9	2	2	2	5	2	9	2	24	0
112798	32	4	1	4	13	694	3	3	1	5	5	1	F	0	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
112799	2	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	7	6	7	8	1	9	0	3	2	2	2	5	0	9	0	0	0
112840	65	4	5	3	4	0	3	3	3	6	5	1	M	9	6	6	0	0	0	4	6	0	3	8	1	1	1	9	8	5	9	2	2	2	5	0	9	2	52	0
112876	30	4	2	3	13	0	3	5	3	13	5	2	M	9	6	1	0	0	0	6	6	0	2	5	6	7	8	1	9	1	9	4	4	4	2	0	9	2	52	0
112890	53	9	4	5	13	0	3	7	7	15	5	1	F	9	6	3	0	0	0	5	6	0	1	5	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
112902	5	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	7	6	7	8	1	9	0	3	2	2	2	5	0	9	0	0	0
112909	18	2	3	4	3	0	3	5	5	4	5	10	M	9	5	8	0	0	0	6	6	0	9	1	1	1	1	9	8	3	9	4	4	4	4	0	9	2	52	0
112920	31	4	3	4	17	705	3	6	6	7	3	1	F	0	6	1	0	0	0	1	6	0	1	5	6	7	8	1	9	6	9	2	2	2	5	0	9	2	52	0
112938	75	9	4	5	13	0	3	3	7	15	5	1	M	9	6	1	0	0	0	5	6	0	1	5	6	7	8	1	9	0	9	1	2	2	5	0	9	2	0	0
112956	38	9	4	5	9	0	3	3	7	15	5	7	F	9	6	1	0	0	0	3	6	0	3	8	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
112958	17	4	2	3	1	0	2	5	3	12	3	1	M	9	6	2	0	0	0	5	6	0	9	3	1	1	1	9	8	6	3	2	2	2	5	2	9	2	6	0
112970	27	4	3	2	17	0	3	5	5	8	5	1	M	9	2	7	0	0	0	6	6	0	9	6	1	1	1	9	8	3	9	2	2	2	5	0	9	2	48	0
112975	8	9	4	5	11	0	3	5	7	15	2	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	3	3	2	5	0	9	0	0	0
112990	41	4	2	2	10	0	3	3	4	10	5	1	F	0	6	2	0	0	0	4	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	0	9	2	30	0
113021	63	9	4	5	15	0	3	3	7	15	5	1	M	9	6	1	0	0	4000	3	6	0	1	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
113070	32	9	4	5	1	0	3	5	7	15	5	2	F	9	6	1	0	0	0	5	6	0	9	6	6	7	8	1	9	0	9	4	4	4	1	0	9	2	0	0
113086	43	4	5	4	13	1125	3	3	2	5	5	1	M	0	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
113090	10	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
113107	28	4	3	3	13	0	3	5	6	12	5	1	F	9	1	1	0	0	0	6	6	0	2	5	6	7	8	1	9	4	9	2	2	2	5	0	9	2	35	0
113144	78	9	4	5	1	0	3	3	7	15	5	1	M	9	6	1	0	0	0	2	6	0	1	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
113159	28	4	3	4	7	0	3	5	7	7	5	7	M	9	4	1	0	0	0	6	6	0	9	7	6	7	8	1	9	6	9	2	2	2	5	0	9	2	26	0
113167	25	7	2	2	10	0	3	5	4	10	5	1	F	9	6	2	0	0	0	6	6	0	9	1	1	1	1	9	8	6	9	2	2	2	5	2	9	2	52	0
113180	1	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
113195	19	4	5	3	17	0	3	5	3	6	3	1	M	9	6	2	0	0	0	6	6	0	9	6	1	1	1	9	8	3	9	2	2	2	5	2	9	2	40	0
113228	8	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	4	1	9	7	4	6	6	0	1	0	4	2	2	2	5	0	9	0	0	0
113247	25	4	3	1	13	0	3	3	6	12	5	1	F	9	6	3	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	48	0
113286	21	9	4	5	17	0	1	5	7	15	5	1	M	9	6	3	0	0	0	6	6	0	9	1	1	1	1	9	8	1	9	2	2	2	5	2	9	2	8	0
113293	45	4	1	1	13	0	3	3	2	12	5	1	F	0	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
113297	59	4	2	2	6	0	3	3	2	11	5	10	M	9	6	1	0	0	0	4	6	0	1	5	6	7	8	1	9	2	9	4	4	4	4	0	9	2	52	0
113309	36	4	2	1	10	0	3	3	3	3	5	1	M	0	6	2	0	0	750	3	6	0	1	5	1	1	1	9	8	4	9	2	2	2	5	0	9	2	52	1
113351	42	9	4	5	13	0	3	3	7	15	3	1	F	9	6	3	0	0	0	3	6	0	3	8	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
113358	24	4	2	3	17	0	3	3	3	1	5	1	F	9	6	2	0	0	50	3	6	0	1	5	1	1	1	9	8	6	9	2	1	2	5	0	9	2	52	0
113370	46	4	1	3	3	0	3	3	2	1	5	1	F	9	6	1	0	0	0	3	2	1	3	8	4	8	9	0	0	5	9	2	2	2	5	0	9	2	52	0
113383	23	4	2	2	10	0	3	5	4	10	5	1	F	0	6	1	0	0	0	6	6	0	9	1	6	7	8	1	9	3	9	2	2	2	5	2	9	2	12	0
113425	56	4	2	1	17	0	3	3	2	12	5	1	M	0	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
113454	26	4	5	1	13	0	3	3	2	3	5	8	M	9	6	2	7298	0	0	3	6	0	1	5	1	1	1	9	8	1	9	2	2	2	5	0	9	2	52	0
113455	43	4	1	1	10	0	3	3	2	3	5	1	F	0	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	4	9	2	2	2	5	0	9	2	52	0
113476	7	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	2	2	2	5	0	9	0	0	0
113510	9	9	4	5	11	0	3	5	7	15	5	1	M	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	1	2	2	2	5	0	9	0	0	0
113519	17	7	3	4	2	0	3	5	7	7	5	7	F	9	5	7	0	0	0	5	6	0	9	3	1	1	1	9	8	0	3	4	4	4	1	0	9	2	0	0
113527	44	5	2	1	15	0	3	3	3	3	5	1	F	9	6	2	0	0	0	3	6	0	3	8	1	1	1	9	8	0	9	2	2	2	5	0	9	2	0	0
113545	64	9	4	5	15	0	3	1	7	15	3	1	F	9	6	1	0	1602	0	6	6	0	2	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
113552	34	9	4	5	13	0	3	3	7	15	5	1	F	9	6	1	0	0	2	3	6	0	3	8	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
113584	35	2	2	2	10	0	3	3	4	10	5	1	F	1	6	6	0	0	4	3	6	0	3	8	1	1	1	9	8	6	9	2	2	2	5	0	9	2	36	0
113595	20	4	3	3	17	0	1	5	6	12	5	1	F	9	5	8	0	0	0	6	6	0	9	1	1	1	1	9	8	6	9	2	2	2	5	0	9	2	14	0
113599	49	9	4	5	2	0	3	1	7	15	5	5	F	9	6	1	0	0	0	5	6	0	2	5	6	7	8	1	9	0	9	2	2	2	5	0	9	2	0	0
113644	5	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
113649	18	9	4	5	1	0	1	5	7	15	5	9	M	9	6	3	0	0	0	5	6	0	9	1	1	1	1	9	8	0	9	4	4	2	5	0	9	2	0	0
113658	2	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	1	1	1	9	8	0	1	2	2	2	5	0	9	0	0	0
113661	2	9	4	5	11	0	3	5	7	15	5	1	F	9	6	1	0	0	0	5	6	0	9	3	6	7	8	1	9	0	2	2	2	2	5	0	9	0	0	0
113679	78	9	4	5	17	0	3	3	7	15	5	1	F	9	6	3	0	0	2750	2	6	0	3	8	1	1	1	9	8	0	9	1	1	2	5	0	9	2	0	0
113719	36	4	1	6	10	0	3	3	2	13	5	1	M	9	6	2	0	0	0	3	6	0	1	5	1	1	1	9	8	6	9	2	2	2	5	0	9	2	52	0
